img_path,pred,label
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957886_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779677_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908871_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149653_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121433_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594009_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756590_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840722_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594212_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309508_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981234_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918521_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593792_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918476_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149645_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981192_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918333_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614827_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593778_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676246_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464396_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840879_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900223_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900323_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771664_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310421_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309491_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756637_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149453_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135611_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593892_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032490_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840887_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594247_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594073_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918303_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771478_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981840_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594159_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828363_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900303_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695711_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464554_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309378_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464548_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121329_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149562_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756461_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149473_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135450_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593827_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676410_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594346_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908916_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771786_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594013_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594428_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840948_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840744_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594368_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121379_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963630_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756673_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121230_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593798_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464610_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828487_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593998_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957935_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594232_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593763_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756703_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840886_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828450_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121372_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464413_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149496_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309526_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828267_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918378_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594238_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981610_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908912_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644291_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135655_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840746_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032412_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032464_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900465_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963784_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981818_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840761_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032543_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963705_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149441_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676398_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771504_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828412_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840923_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963649_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918561_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464483_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828498_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309442_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981268_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981436_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594359_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981708_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908963_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594337_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593869_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918300_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135582_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771588_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771212_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032566_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594423_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771414_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840945_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309381_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593992_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644215_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464373_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981498_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594445_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614646_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918459_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900366_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121389_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135512_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310393_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756584_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771754_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957885_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135465_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309447_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614882_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149445_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981826_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840764_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644169_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756740_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676443_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676242_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594134_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756548_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771796_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840783_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900424_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828359_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771700_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900467_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644283_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614665_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963668_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900247_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918362_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957931_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840834_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963827_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828291_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10644238_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149426_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840862_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676279_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121386_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900389_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593853_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149652_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032496_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121250_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957865_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828217_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135569_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594352_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10840898_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828444_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149499_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_17695694_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614765_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614801_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756644_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771426_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614632_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756494_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779737_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594282_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756500_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828233_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_48464615_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981580_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963894_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918344_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149430_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771758_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900200_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771304_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676407_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957870_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614762_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900239_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594399_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121305_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032521_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121278_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963684_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771242_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981668_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47957883_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032626_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900475_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149594_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593820_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121397_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779724_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593870_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828488_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963886_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981554_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49309501_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_47779681_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771210_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963710_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_422676450_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593781_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756544_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771226_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900470_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981220_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10614640_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918464_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121345_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963889_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15918582_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032441_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594054_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135573_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981506_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594319_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_16032661_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900261_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594317_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981276_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_26121313_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756663_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594152_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_5981632_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49756489_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_15963766_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900474_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135418_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10908949_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135404_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9900421_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49594218_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149649_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10149390_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771422_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_10310185_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_49593987_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_9828475_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_4771774_full_full_0_native.jpg,text,text
data/harvard_pred/text/https_ids.lib.harvard.edu_ids_iiif_6135416_full_full_0_native.jpg,text,text
